ID Transação,ID Cliente,Data,Valor,Categoria
75,7,2021-08-29 09:29:12.212389376,108.4564776817357,Alimentos
76,7,2021-08-01 19:57:52.566371680,180.01605012019897,Eletrônicos
77,7,2022-09-19 14:32:55.221238928,103.95704126453121,Roupas
78,7,2022-07-02 03:30:15.929203536,96.99892931855517,Esportes
79,7,2020-10-02 02:18:03.185840708,123.59681764353633,Livros
80,7,2020-11-24 17:10:05.309734512,106.12114632665985,Livros
81,7,2021-10-26 10:18:03.185840704,92.0259564469982,Livros
82,7,2022-05-16 20:21:14.336283184,40.20214650442009,Esportes
83,7,2022-01-11 09:54:41.415929200,82.49309499096127,Eletrônicos
84,7,2021-01-22 06:54:09.557522124,59.998911662697054,Eletrônicos
85,7,2020-01-18 10:37:10.088495575,83.0906216704582,Eletrônicos
86,7,2021-05-18 05:56:48.849557520,120.66586758603192,Livros
87,7,2020-02-02 12:23:21.769911504,123.72608873399507,Roupas
88,7,2022-05-28 01:05:50.442477872,51.53898826707819,Alimentos
89,7,2021-09-16 16:46:43.539823008,21.473336090113293,Livros
90,8,2022-02-05 19:45:07.964601768,150.16534936166187,Esportes
91,8,2021-08-02 06:18:03.185840704,108.07128508555353,Eletrônicos
92,8,2022-01-02 03:40:53.097345128,91.20976317921428,Alimentos
93,8,2022-05-24 22:09:33.451327424,30.271116416885793,Eletrônicos
94,8,2022-09-18 10:07:26.017699104,85.85943143464203,Eletrônicos
95,8,2022-05-05 15:36:38.230088496,164.54420624100712,Eletrônicos
96,8,2020-03-31 15:47:15.398230088,118.37994774558811,Roupas
97,8,2022-03-11 02:13:48.318584064,22.74022498350331,Alimentos
98,8,2020-08-17 13:14:20.176991148,69.79365095983509,Livros
99,9,2020-09-27 00:50:58.407079644,196.06139505314937,Roupas
100,9,2020-11-09 20:33:58.938053096,111.17895692340421,Esportes
101,9,2020-10-22 02:56:16.991150440,60.84723552120097,Esportes
102,9,2022-07-08 09:22:49.911504416,183.1217255093745,Livros
103,9,2021-06-03 12:08:29.734513272,70.52012363066076,Alimentos
104,9,2022-08-30 08:44:36.106194688,147.33193022733394,Livros
105,9,2020-07-08 09:22:49.911504424,33.707998615033326,Roupas
106,9,2022-02-04 17:54:41.415929200,35.516157249293315,Alimentos
107,9,2021-03-09 01:07:57.876106192,114.45623396412681,Esportes
108,9,2022-08-10 18:26:32.920353984,51.76554712213166,Alimentos
109,9,2020-02-17 21:54:41.415929203,14.61975687302779,Alimentos
110,10,2021-10-06 12:14:52.035398224,185.66076079525513,Alimentos
111,10,2020-07-24 18:09:33.451327432,15.917961979843739,Livros
112,10,2022-10-01 08:12:44.601769904,144.90038790565472,Eletrônicos
113,10,2021-03-10 10:43:32.389380528,69.93223542600464,Roupas
114,11,2020-06-13 02:07:26.017699114,187.0334681965104,Alimentos
115,11,2022-08-18 09:54:41.415929200,197.28021588881825,Alimentos
116,11,2021-03-26 06:35:02.654867256,70.40897700955792,Livros
117,11,2022-08-02 14:03:11.150442480,120.26582982267509,Roupas
118,11,2022-06-24 14:37:10.088495568,155.73202714133558,Roupas
119,11,2022-01-09 01:03:43.008849552,29.06482324674064,Esportes
120,11,2022-03-14 12:55:13.274336280,143.34514925521862,Roupas
121,12,2022-06-02 10:18:03.185840704,181.70850946105384,Roupas
122,12,2021-12-15 06:43:32.389380528,39.807996718044784,Alimentos
123,12,2021-11-06 04:42:28.672566368,168.54846780902824,Eletrônicos
124,13,2022-02-01 22:43:32.389380528,27.542677170832707,Alimentos
125,13,2021-05-02 20:25:29.203539824,115.81883082574255,Livros
126,13,2022-04-01 15:02:39.292035392,71.17591550956074,Roupas
127,13,2020-05-25 03:19:38.761061946,96.9845928117106,Eletrônicos
128,13,2021-06-05 02:54:09.557522120,63.623275997871055,Alimentos
129,13,2022-08-17 02:54:09.557522112,55.80517746462617,Esportes
130,13,2021-06-05 20:59:28.141592920,149.91214203200863,Livros
131,13,2022-10-17 09:14:20.176991152,48.50707687841617,Livros
132,13,2021-03-08 07:02:39.292035400,84.64054361320571,Livros
133,13,2022-10-12 00:02:07.433628320,58.538630466781406,Alimentos
134,14,2021-08-18 12:29:44.070796456,51.53384140304348,Eletrônicos
135,14,2021-02-06 08:40:21.238938052,127.28374164904054,Eletrônicos
136,14,2020-09-18 17:52:33.982300884,13.858580170314392,Roupas
137,15,2021-08-26 16:53:05.840707960,158.83525371572318,Eletrônicos
138,16,2021-10-04 18:54:09.557522120,111.51564247091069,Esportes
139,16,2021-10-19 10:20:10.619469024,166.54529224093116,Livros
140,16,2020-02-12 23:02:39.292035398,46.53811676263498,Alimentos
141,16,2022-03-16 06:15:55.752212384,143.3341779639084,Livros
142,16,2020-01-26 09:50:26.548672566,87.01384907920509,Livros
143,16,2021-07-12 14:09:33.451327432,19.97677554731208,Esportes
144,16,2022-03-11 09:58:56.283185840,151.73289648140468,Livros
145,16,2021-09-13 21:35:34.513274336,153.62651090289242,Livros
146,16,2020-02-27 01:33:27.079646017,57.828788848644514,Esportes
147,16,2022-09-18 23:02:39.292035392,183.62897369683284,Esportes
148,16,2020-10-02 20:23:21.769911504,153.97411036951135,Eletrônicos
149,16,2021-01-23 06:09:33.451327432,64.81768697906092,Livros
150,16,2020-10-27 09:33:27.079646016,51.626243769054696,Roupas
151,16,2022-10-19 15:30:15.929203536,90.8174633641967,Roupas
152,17,2021-11-29 05:41:56.814159288,62.09401388169271,Roupas
153,17,2022-11-13 09:50:26.548672560,47.31949551332894,Esportes
154,17,2021-05-12 10:24:25.486725664,82.82464765892166,Livros
155,17,2021-04-27 00:53:05.840707960,10.012323451138052,Eletrônicos
156,17,2021-06-10 12:06:22.300884952,83.27515878286945,Livros
157,17,2022-07-18 09:41:56.814159296,48.224212502373824,Roupas
158,17,2022-05-04 11:11:09.026548672,56.54516646031696,Alimentos
159,17,2022-04-04 10:13:48.318584064,21.09789081528024,Roupas
160,17,2021-11-12 10:35:02.654867256,119.84167830894624,Esportes
161,17,2020-03-24 20:59:28.141592920,97.04179937666403,Livros
162,17,2021-05-11 08:33:58.938053096,151.3723386885069,Esportes
163,17,2022-10-23 12:31:51.504424768,197.48423190997272,Eletrônicos
164,17,2021-11-01 05:50:26.548672560,28.309131653363885,Livros
165,18,2022-01-23 00:59:28.141592920,58.12289234591798,Livros
166,18,2021-06-29 08:19:06.902654864,138.0785549687563,Livros
167,18,2021-03-16 03:40:53.097345128,51.275841774782926,Alimentos
168,18,2022-10-21 14:01:03.716814160,10.878765525698443,Livros
169,18,2020-09-18 20:27:36.637168140,26.412291669853268,Alimentos
170,19,2020-10-27 17:18:35.044247788,89.55725085440363,Livros
171,19,2022-06-15 16:08:29.734513264,89.0030071639253,Roupas
172,19,2020-02-15 07:53:37.699115044,194.5994146722438,Eletrônicos
173,19,2021-10-17 06:39:17.522123888,95.86025661006465,Livros
174,19,2020-03-17 18:26:32.920353982,137.2232029563562,Esportes
175,19,2020-05-21 16:38:13.805309734,100.97919533410206,Roupas
176,19,2022-06-05 18:24:25.486725664,57.63410728800119,Esportes
177,19,2020-05-13 01:54:41.415929202,25.562957697347024,Esportes
178,20,2022-03-30 08:46:43.539823008,172.5194331375299,Alimentos
179,20,2021-07-14 23:00:31.858407080,34.76922541486891,Eletrônicos
180,20,2020-08-09 06:15:55.752212388,23.894255104958816,Esportes
181,20,2020-12-06 23:45:07.964601768,46.69657915066292,Roupas
182,20,2021-03-21 02:32:55.221238936,5.48528465081337,Eletrônicos
183,20,2021-03-06 00:46:43.539823008,19.033204215873617,Roupas
184,20,2021-10-27 12:08:29.734513272,128.86336984465044,Esportes
185,20,2022-02-05 14:35:02.654867256,52.49178333728955,Eletrônicos
186,20,2021-02-16 11:34:30.796460176,71.00985865017459,Livros
187,20,2020-04-27 06:03:11.150442478,167.8834521956901,Esportes
188,20,2022-09-22 22:39:17.522123888,155.71541867308184,Esportes
189,20,2021-12-03 05:18:35.044247784,100.98837970228576,Alimentos
190,21,2021-01-29 22:22:18.053097344,124.53044836078334,Roupas
191,21,2021-04-01 02:07:26.017699112,21.733199295843153,Livros
192,21,2022-09-27 00:50:58.407079648,153.51096678886478,Eletrônicos
193,21,2020-09-08 07:13:16.460176992,105.65733600557415,Esportes
194,21,2021-02-03 23:49:22.831858404,116.33507487881234,Esportes
195,21,2020-12-08 14:30:47.787610620,134.7777582600865,Livros
196,22,2021-12-22 01:31:19.646017696,102.53418332502918,Esportes
197,22,2022-09-24 10:49:54.690265488,106.7300628871002,Roupas
198,23,2022-05-25 16:14:52.035398224,102.42893943046114,Eletrônicos
199,23,2022-11-11 19:04:46.725663712,101.87940823799622,Livros
200,23,2020-08-03 13:18:35.044247788,151.290033638123,Livros
201,23,2021-01-15 14:41:24.955752212,88.30566280025602,Alimentos
202,24,2020-07-24 05:14:20.176991150,5.56419710686374,Eletrônicos
203,24,2020-04-06 03:34:30.796460177,124.35231934376701,Livros
204,24,2020-05-22 15:53:37.699115044,190.76918261062528,Esportes
205,24,2022-02-08 02:01:03.716814160,55.10716700435516,Eletrônicos
206,24,2020-02-23 12:16:59.469026548,164.15769957857248,Roupas
207,25,2022-06-05 02:54:09.557522128,93.82059061520062,Livros
208,25,2021-12-04 07:09:01.592920352,130.3815036320717,Roupas
209,25,2020-06-02 07:43:00.530973450,178.72037756984014,Livros
210,25,2020-07-17 07:51:30.265486724,155.34765449566333,Esportes
211,25,2022-10-12 18:07:26.017699104,177.49181074615257,Alimentos
212,25,2022-11-12 08:00:00.000000000,6.856395880855306,Esportes
213,25,2021-05-02 02:20:10.619469024,41.526422005453455,Roupas
214,25,2021-08-23 03:36:38.230088496,87.58141045033278,Eletrônicos
215,25,2021-08-23 01:01:35.575221240,170.32915050335512,Roupas
216,25,2020-03-27 00:40:21.238938053,168.48642677383776,Alimentos
217,25,2021-12-25 14:47:47.256637168,41.10236473491977,Livros
218,26,2022-03-11 04:48:50.973451328,32.73727445366567,Livros
219,26,2022-10-15 18:28:40.353982304,167.7669748633238,Roupas
220,26,2021-05-19 10:22:18.053097344,110.57968733599715,Eletrônicos
221,26,2021-09-06 11:17:31.327433624,127.2201023945673,Livros
222,26,2020-09-25 23:00:31.858407080,162.79518455978808,Livros
223,26,2022-08-05 09:14:20.176991152,46.29056039949654,Alimentos
224,26,2021-10-03 17:03:43.008849552,31.61453598142431,Alimentos
225,26,2020-08-29 14:39:17.522123892,172.5136312429104,Eletrônicos
226,26,2020-06-19 08:00:00.000000000,26.79595065365964,Livros
227,26,2020-10-16 12:33:58.938053096,22.195265885734898,Esportes
228,26,2020-11-07 11:43:00.530973452,59.0296592452585,Roupas
229,26,2021-02-11 04:57:20.707964600,66.78552773914498,Livros
230,26,2021-12-02 21:33:27.079646016,52.02139403998431,Roupas
231,27,2021-10-25 21:22:49.911504424,149.61653813754205,Livros
232,27,2021-07-30 00:46:43.539823008,194.80405199463297,Alimentos
233,27,2020-02-19 17:50:26.548672566,43.92031183130369,Eletrônicos
234,27,2021-11-28 11:36:38.230088496,157.4611769587686,Esportes
235,27,2020-04-29 12:19:06.902654866,13.627231002282779,Alimentos
236,27,2021-10-04 08:33:58.938053096,28.1860187816701,Eletrônicos
237,27,2022-01-12 19:30:15.929203536,105.44789631089768,Alimentos
238,27,2022-06-05 10:39:17.522123888,199.92372955098395,Roupas
239,28,2020-03-01 14:49:54.690265486,190.1263017073661,Livros
240,28,2022-08-12 09:12:12.743362832,26.828873333656976,Alimentos
241,28,2020-08-04 04:48:50.973451328,51.738948628949416,Eletrônicos
242,28,2022-05-20 07:02:39.292035392,189.42941069617254,Livros
243,28,2020-11-08 13:33:27.079646016,34.391161676950624,Roupas
244,29,2021-05-05 10:26:32.920353984,149.84385016939473,Roupas
245,29,2020-01-16 19:51:30.265486725,5.2160645644986205,Esportes
246,29,2020-10-06 20:00:00.000000000,128.18386002165863,Livros
247,29,2021-04-09 22:01:03.716814160,101.44708225933097,Roupas
248,29,2021-09-22 17:29:12.212389376,96.84992954476917,Alimentos
249,29,2021-05-21 16:38:13.805309736,166.69239139691197,Roupas
250,30,2022-03-06 21:27:04.778761056,20.743197323346607,Roupas
251,30,2021-08-26 03:57:52.566371680,78.57976806246918,Roupas
252,30,2021-08-12 06:37:10.088495576,91.9775162697933,Esportes
253,30,2020-04-24 16:02:07.433628318,29.165679133157248,Eletrônicos
254,30,2022-04-14 07:57:52.566371680,21.704976542995503,Roupas
255,30,2020-11-19 23:28:08.495575220,40.024789388680425,Eletrônicos
256,30,2021-07-08 17:07:57.876106192,52.004306371061816,Livros
257,30,2020-04-28 13:03:43.008849558,193.38181260415436,Eletrônicos
258,30,2020-04-15 20:08:29.734513274,97.74467369407813,Livros
259,30,2022-08-26 11:43:00.530973440,104.50636137114246,Esportes
260,30,2022-11-29 21:12:12.743362832,142.8646499673435,Livros
261,30,2021-09-12 17:10:05.309734512,138.43202557170014,Livros
262,30,2022-06-10 22:26:32.920353984,103.04159341202832,Alimentos
263,30,2022-12-29 01:29:12.212389376,71.2684868659793,Esportes
264,30,2022-02-17 10:49:54.690265480,69.55508024955071,Roupas
265,31,2020-09-17 05:41:56.814159292,16.253593108454684,Esportes
266,31,2022-11-16 15:21:46.194690256,180.42787715812298,Alimentos
267,31,2021-03-29 04:21:14.336283184,155.03193212671755,Livros
268,31,2021-07-17 23:21:46.194690264,126.55193205379139,Esportes
269,31,2022-05-22 08:08:29.734513264,82.23593992677374,Alimentos
270,31,2021-09-17 13:27:04.778761056,118.58081747692107,Roupas
271,31,2021-09-20 08:38:13.805309728,99.5925119688769,Livros
272,31,2021-09-24 10:49:54.690265488,58.41732080338239,Esportes
273,31,2020-07-28 12:36:06.371681416,63.2216856080667,Esportes
274,31,2021-07-09 03:28:08.495575216,175.52354275893074,Livros
275,31,2020-03-26 11:45:07.964601770,128.80707413280106,Esportes
276,31,2020-11-24 14:35:02.654867256,5.277384524715095,Livros
277,31,2020-08-30 11:19:38.761061944,68.73999419573005,Alimentos
278,31,2022-06-18 08:44:36.106194688,71.28936562144399,Livros
279,31,2022-06-22 03:11:09.026548672,142.73543409306512,Roupas
280,31,2022-12-01 19:43:00.530973440,141.58840178381675,Livros
281,32,2022-04-29 01:58:56.283185840,95.51019633601577,Esportes
282,32,2020-07-26 16:40:21.238938052,190.44098549822195,Livros
283,32,2020-10-21 08:50:58.407079644,175.08468809815847,Livros
284,32,2020-10-21 03:40:53.097345132,173.91108937215918,Livros
285,32,2022-05-14 08:55:13.274336272,72.91177463946745,Roupas
286,32,2021-07-03 18:15:55.752212384,89.04495888472378,Roupas
287,32,2022-07-11 22:39:17.522123888,86.69757528302293,Esportes
288,32,2021-02-11 20:27:36.637168140,90.85204208047945,Esportes
289,32,2020-02-20 11:55:45.132743362,178.39610502711898,Livros
290,32,2022-08-21 07:40:53.097345136,53.57853641611098,Eletrônicos
291,32,2022-02-11 23:02:39.292035392,161.42803883706804,Alimentos
292,33,2022-06-21 03:55:45.132743360,105.23779513373083,Livros
293,33,2021-05-17 14:26:32.920353984,53.57141621799005,Alimentos
294,33,2020-06-19 00:14:52.035398230,107.82228687761307,Roupas
295,33,2020-12-09 13:46:11.681415928,43.111116031438414,Esportes
296,33,2021-04-04 02:28:40.353982296,26.09496301387181,Eletrônicos
297,33,2020-03-19 16:57:20.707964601,168.44459647724995,Esportes
298,33,2020-06-14 09:07:57.876106194,141.36779456897867,Roupas
299,34,2020-10-26 12:53:05.840707964,44.970903091704436,Livros
300,34,2021-08-14 15:28:08.495575216,188.74747240043655,Roupas
301,34,2020-08-22 14:41:24.955752212,9.757682801543588,Eletrônicos
302,34,2020-04-02 22:03:11.150442477,69.98963647478537,Livros
303,34,2022-09-13 16:25:29.203539824,9.22234250584965,Livros
304,34,2020-07-19 21:52:33.982300884,32.74803069141998,Eletrônicos
305,35,2021-06-21 11:40:53.097345128,40.11547835186523,Esportes
306,35,2020-01-23 04:19:06.902654867,163.01529920746069,Livros
307,35,2020-01-13 19:30:15.929203539,198.64273575401,Esportes
308,35,2022-05-27 07:00:31.858407072,174.12745354915577,Alimentos
309,35,2022-10-12 10:22:18.053097344,128.85093281249743,Eletrônicos
310,35,2022-11-01 23:55:45.132743360,145.97006886119732,Alimentos
311,35,2022-03-31 23:32:23.362831856,106.95009383403361,Livros
312,35,2021-09-28 07:51:30.265486720,87.39600329635842,Eletrônicos
313,35,2022-10-21 01:05:50.442477872,139.97294151427565,Livros
314,35,2020-05-02 12:40:21.238938052,194.75775377182956,Eletrônicos
315,35,2021-03-30 16:31:51.504424776,10.634338259481812,Esportes
316,35,2022-04-09 11:40:53.097345128,66.24656531318506,Roupas
317,36,2021-12-20 23:40:53.097345128,69.3616615863885,Roupas
318,36,2022-07-21 04:53:05.840707968,85.77891688491941,Eletrônicos
319,36,2021-08-24 00:16:59.469026544,127.24396864578249,Alimentos
320,36,2020-04-24 00:31:51.504424778,105.18186668354177,Eletrônicos
321,37,2022-03-28 10:15:55.752212384,8.652164560029284,Esportes
322,37,2020-06-24 01:41:56.814159292,85.26386778514747,Alimentos
323,37,2022-11-12 23:30:15.929203536,125.79249738204413,Eletrônicos
324,37,2022-02-02 06:28:40.353982296,103.4408213614444,Eletrônicos
325,37,2020-05-06 12:16:59.469026548,175.05206351535628,Livros
326,37,2021-04-29 07:09:01.592920352,82.726155780264,Esportes
327,37,2022-05-12 20:44:36.106194688,7.448942566247743,Esportes
328,37,2021-04-14 18:18:03.185840704,60.55521092312726,Roupas
329,37,2020-08-13 08:27:36.637168140,31.456162258952695,Livros
330,37,2022-12-09 16:21:14.336283184,53.794913073300904,Alimentos
331,37,2021-03-28 05:05:50.442477872,75.60716351719061,Roupas
332,37,2020-02-11 03:06:54.159292035,136.94785220262528,Esportes
333,37,2022-11-10 12:04:14.867256640,68.21314908314505,Eletrônicos
334,37,2020-07-14 02:20:10.619469026,177.40128913745394,Livros
335,38,2021-11-24 12:00:00.000000000,63.4157423309783,Esportes
336,38,2020-09-11 02:24:25.486725664,31.702015367594644,Esportes
337,38,2021-01-03 15:51:30.265486724,37.92875640682998,Livros
338,38,2020-06-25 11:17:31.327433628,187.2430734569825,Esportes
339,38,2021-03-17 00:21:14.336283184,93.68882190325792,Roupas
340,38,2022-03-02 19:15:23.893805304,83.60958327218754,Livros
341,38,2022-12-18 20:00:00.000000000,18.43567181421261,Esportes
342,38,2022-03-01 14:49:54.690265480,147.9976084124741,Esportes
343,38,2021-02-25 12:38:13.805309736,140.45724252645647,Livros
344,38,2022-06-27 12:23:21.769911504,78.26940713977777,Eletrônicos
345,38,2022-07-05 11:36:38.230088496,139.89389218835655,Alimentos
346,39,2021-07-09 18:58:24.424778760,76.65309330010935,Livros
347,39,2022-11-25 16:25:29.203539824,19.265814171877643,Eletrônicos
348,39,2021-04-03 16:08:29.734513272,148.9293785750163,Esportes
349,39,2022-03-15 04:25:29.203539816,193.21425220865268,Roupas
350,39,2022-05-21 11:28:08.495575216,131.41665299394617,Esportes
351,39,2020-08-27 08:23:21.769911504,58.909940866799325,Esportes
352,39,2020-06-18 13:54:41.415929202,57.63445566565615,Eletrônicos
353,39,2021-05-27 09:35:34.513274336,186.15063131494568,Livros
354,39,2022-04-24 21:12:12.743362832,64.14160994256852,Alimentos
355,39,2022-08-09 16:36:06.371681408,154.79748550964953,Alimentos
356,39,2022-11-25 03:30:15.929203536,130.36842154928252,Livros
357,39,2021-03-07 02:37:10.088495576,120.55735319483617,Livros
358,40,2022-08-01 01:52:33.982300880,40.309601873406564,Roupas
359,40,2021-11-08 21:18:35.044247784,11.710153951382296,Livros
360,41,2022-05-23 22:54:09.557522128,100.29204060893825,Roupas
361,41,2021-03-09 11:28:08.495575216,197.69092841370806,Livros
362,41,2020-03-05 17:01:35.575221239,43.17318132551693,Roupas
363,41,2021-07-29 04:06:22.300884952,109.69005061562909,Livros
364,41,2022-09-19 11:57:52.566371680,135.8409624556874,Livros
365,41,2020-11-06 02:07:26.017699112,99.31715472186568,Alimentos
366,41,2022-10-18 00:44:36.106194688,103.85209228645283,Esportes
367,41,2021-07-19 19:17:31.327433624,133.93936333335083,Esportes
368,41,2020-04-01 20:12:44.601769911,163.90657191596958,Roupas
369,41,2022-08-04 22:54:09.557522112,69.99108462907388,Eletrônicos
370,41,2021-02-05 04:14:52.035398228,180.35867016545455,Alimentos
371,42,2022-04-28 07:53:37.699115040,99.55567021219015,Livros
372,42,2022-03-03 00:25:29.203539816,134.06610707405991,Alimentos
373,42,2021-02-09 09:01:35.575221236,25.770158646075533,Eletrônicos
374,42,2020-02-24 16:42:28.672566371,101.0334608436741,Alimentos
375,42,2021-01-17 20:57:20.707964600,8.140757000681479,Eletrônicos
376,42,2021-02-21 23:21:46.194690264,81.2498240738077,Eletrônicos
377,42,2022-01-14 02:30:47.787610616,15.624419110944597,Eletrônicos
378,42,2021-10-16 20:19:06.902654864,179.91126334283783,Eletrônicos
379,42,2021-06-06 17:39:49.380530968,136.19699857024196,Eletrônicos
380,42,2022-07-06 16:02:07.433628320,159.41588946480408,Livros
381,42,2021-12-29 19:34:30.796460176,96.19749947153637,Alimentos
382,42,2020-09-29 12:16:59.469026548,171.12005899692477,Esportes
383,42,2020-11-27 09:46:11.681415928,175.24291501444964,Esportes
384,43,2022-03-13 11:04:46.725663712,74.57955676919431,Livros
385,43,2021-06-03 22:28:40.353982296,78.48670713662189,Roupas
386,43,2020-06-08 00:40:21.238938052,104.10693819404304,Eletrônicos
387,43,2022-03-30 03:36:38.230088496,13.237481533213723,Alimentos
388,43,2021-08-27 16:08:29.734513272,199.17481790807088,Eletrônicos
389,43,2020-12-07 02:20:10.619469024,75.0403406286982,Eletrônicos
390,43,2021-12-16 18:54:09.557522120,96.81444610456157,Esportes
391,43,2021-06-27 09:48:19.115044248,152.177630236257,Eletrônicos
392,43,2021-12-17 10:24:25.486725664,63.01513268044745,Alimentos
393,43,2020-11-19 05:22:49.911504424,44.31812759310046,Alimentos
394,43,2021-07-03 15:40:53.097345128,29.852773591440712,Esportes
395,44,2021-08-15 14:43:32.389380528,107.96337527084897,Livros
396,44,2022-11-27 07:11:09.026548672,6.072166063037321,Esportes
397,44,2020-01-12 22:49:54.690265486,143.35653474574673,Esportes
398,44,2021-11-28 19:21:46.194690264,94.97095259147521,Eletrônicos
399,44,2021-04-05 14:39:17.522123888,108.70545100136573,Roupas
400,44,2021-09-29 20:02:07.433628312,56.32490653400779,Livros
401,44,2021-05-29 13:16:27.610619464,39.75934572276968,Livros
402,44,2022-05-01 03:04:46.725663712,141.49798589324482,Livros
403,44,2021-06-29 23:49:22.831858408,46.003339057140984,Eletrônicos
404,45,2022-03-10 23:38:45.663716808,157.11676189140792,Esportes
